TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cumulative_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarRad_daily_Lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily
12/21/2023 23:59,1358,12.73,0,0.87,38.24,12/21/2023 14:47,26.21,12/21/2023 6:29,31.76,90.5,12/21/2023 23:52,66.05,12/21/2023 14:12,77.42,15.2,12/21/2023 14:53,0,12/21/2023 23:08,6.94,127.7,SE,125.3148,5.901495,0.019,0.028,0
12/22/2023 23:59,1359,12.7,0,0.87,35.9,12/22/2023 12:59,31.95,12/22/2023 8:01,33.71,99.2,12/22/2023 19:54,89.9,12/21/2023 23:59,98.2,9.24,12/22/2023 4:57,0,12/22/2023 2:54,2.63,132.6,SE,31.39271,5.821431,0.002,0.002,0
12/23/2023 23:59,1360,12.68,0.04,0.91,42.14,12/23/2023 21:01,33.12,12/23/2023 1:06,37.59,99.3,12/23/2023 1:31,83.3,12/23/2023 14:18,93.6,19.01,12/23/2023 23:42,0,12/23/2023 0:24,7.416,130.2,SE,117.3596,5.813351,0.015,0.019,0
12/24/2023 23:59,1361,12.66,1.15,2.06,45.41,12/24/2023 8:29,28.97,12/24/2023 22:15,36.63,98.8,12/24/2023 10:01,90.9,12/24/2023 19:24,95.9,20.27,12/24/2023 19:25,0,12/24/2023 8:23,7.302,223.8,NNW,15.59122,5.82632,0.002,0.003,0
12/25/2023 23:59,1362,12.61,0.28,2.34,37.01,12/25/2023 23:58,28.31,12/25/2023 3:55,31.6,95.8,12/25/2023 23:50,90.3,12/25/2023 1:44,93.3,28.25,12/25/2023 17:10,1.789,12/25/2023 1:56,13.28,81.1,NNE,18.89062,5.897388,0.008,0.011,0
12/26/2023 23:59,1363,12.56,0.32,2.66,39.52,12/26/2023 11:28,29.65,12/26/2023 23:39,35.92,98.6,12/26/2023 19:50,93.4,12/26/2023 14:12,96.2,22.73,12/26/2023 0:27,2.236,12/26/2023 17:18,9.55,103.5,E,31.03279,5.836802,0.007,0.009,0
12/27/2023 23:59,1364,12.52,0.08,2.74,33.63,12/27/2023 14:27,28.65,12/27/2023 2:42,31.05,98.6,12/27/2023 21:04,91,12/27/2023 4:59,96.1,11.11,12/27/2023 1:52,0.373,12/27/2023 17:53,4.488,154.6,NNW,55.40145,5.919178,0.008,0.009,0
12/28/2023 23:59,1365,12.48,0,2.74,32.46,12/28/2023 13:17,24.43,12/28/2023 23:53,29.45,98.4,12/28/2023 20:05,89.9,12/28/2023 7:13,96.8,13.12,12/28/2023 13:22,0,12/28/2023 0:18,4.004,282.9,NW,53.87905,5.946856,0.005,0.006,0
12/29/2023 23:59,1366,12.44,0,2.74,34.9,12/29/2023 15:53,19.49,12/29/2023 5:52,27.49,97.7,12/28/2023 23:59,82.5,12/29/2023 23:36,91.2,13.04,12/29/2023 13:28,0,12/29/2023 3:13,5.657,247.8,WSW,153.9582,6.004038,0.013,0.016,0
12/30/2023 23:59,1367,12.76,0,2.74,29.19,12/30/2023 0:02,19.19,12/30/2023 9:45,22.93,92.7,12/30/2023 8:19,83,12/30/2023 0:02,88.8,20.65,12/30/2023 7:06,1.789,12/30/2023 15:35,8.9,292,NW,21.43855,6.11622,0.006,0.009,0
