TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily,Soil_3in_Avg,Soil_6in_Avg,Soil_12in_Avg,Soil_48in_Avg,Soil_3in_Max,Soil_6in_Max,Soil_12in_Max,Soil_48in_Max,Soil_3in_Min,Soil_6in_Min,Soil_12in_Min,Soil_48in_Min,VW_TmpF_3in_Avg,VW_TmpF_6in_Avg,VW_TmpF_18in_Avg,VW_TmpF_24in_Avg,VW_3in_Avg,Cond_3in_Avg,VW_6in_Avg,Cond_6in_Avg,VW_18in_Avg,Cond_18in_Avg,VW_24in_Avg,Cond_24in_Avg,VW_TmpF_3in_Max,VW_TmpF_6in_Max,VW_TmpF_18in_Max,VW_TmpF_24in_Max,VW_3in_Max,Cond_3in_Max,VW_6in_Max,Cond_6in_Max,VW_18in_Max,Cond_18in_Max,VW_24in_Max,Cond_24in_Max,VW_TmpF_3in_Min,VW_TmpF_6in_Min,VW_TmpF_18in_Min,VW_TmpF_24in_Min,VW_3in_Min,Cond_3in_Min,VW_6in_Min,Cond_6in_Min,VW_18in_Min,Cond_18in_Min,VW_24in_Min,Cond_24in_Min
6/3/2023 23:59,786,12.68,0,1.15,87.8,6/3/2023 16:29,62.01,6/3/2023 4:34,74.78,98.6,6/3/2023 4:30,36.38,6/3/2023 16:24,69.19,23.62,6/3/2023 18:20,0,6/3/2023 0:02,3.877,98.2,E,531.1185,29.28015,0.195,0.242,24,,69.27,65.52,51.85,,70.88,66.23,52.21,,67.46,64.92,51.59,76.55,72.91,62.34,65.4,25.27,0.17,25.95,0.172,5.838,0.02,8.48,0.033,79.83,74.89,62.84,66.01,25.45,0.18,26.21,0.179,5.86,0.021,8.59,0.034,73.04,70.77,61.76,64.97,25.02,0.16,25.7,0.166,5.82,0.019,8.38,0.033
6/4/2023 23:59,787,12.67,0,1.15,88.9,6/4/2023 14:08,59.4,6/4/2023 4:45,76.97,97.9,6/4/2023 4:54,31.43,6/4/2023 14:10,56.05,14.53,6/4/2023 16:02,0,6/4/2023 0:19,2.301,76.21,ENE,647.7343,29.62606,0.223,0.268,22.7,,69.44,65.83,52.3,,71.65,66.63,52.65,,67.4,65.14,52.07,77.42,73.57,63.23,66.19,24.88,0.167,25.54,0.171,5.81,0.02,8.38,0.033,82,76.49,63.68,66.92,25.06,0.181,25.72,0.179,5.86,0.022,8.4,0.034,72.96,70.91,62.8,65.93,24.69,0.154,25.34,0.164,5.74,0.019,8.32,0.033
6/5/2023 23:59,788,12.67,0.07,1.22,85.8,6/5/2023 10:22,61.51,6/5/2023 4:19,72.39,93.6,6/5/2023 4:08,38.81,6/5/2023 10:25,69.31,20.57,6/5/2023 12:09,0,6/4/2023 23:59,2.579,93.9,E,301.6565,29.43654,0.108,0.135,23.66,,69.09,66.1,52.85,,71.24,66.73,53.18,,67.99,65.52,52.53,75.94,73.18,64.08,67.03,24.42,0.156,25.11,0.167,5.769,0.02,8.35,0.033,79.35,75.91,64.27,67.3,24.7,0.167,25.37,0.177,5.81,0.022,8.4,0.034,74.29,72.07,63.68,66.84,24.24,0.15,24.85,0.162,5.73,0.018,8.26,0.033
6/6/2023 23:59,789,12.67,0.18,1.4,84.3,6/6/2023 15:33,60.65,6/6/2023 4:40,72.49,97.6,6/6/2023 23:04,45.19,6/6/2023 15:28,71.57,18.48,6/6/2023 22:00,0,6/6/2023 0:00,4.967,94,E,612.3842,29.42834,0.207,0.255,22.47,,68.22,65.33,53.29,,70.6,66.09,53.6,,66.4,64.7,53.05,75.08,71.76,64.08,66.45,24.24,0.153,24.82,0.161,5.732,0.02,8.21,0.033,79.89,74.73,64.3,66.94,24.42,0.167,24.89,0.169,5.8,0.022,8.27,0.033,71.12,69.47,63.88,66.02,24.11,0.141,24.74,0.155,5.68,0.018,8.14,0.032
6/7/2023 23:59,790,12.65,0.29,1.69,81.2,6/7/2023 15:47,54.85,6/7/2023 5:08,68.14,98.2,6/7/2023 3:37,50.31,6/7/2023 15:49,73.97,16.25,6/7/2023 20:04,0,6/7/2023 2:14,5.915,96.5,E,643.9617,29.59566,0.204,0.249,18.03,,69.3,65.92,53.69,,71.51,66.8,53.96,,67.14,65.26,53.47,75.02,72.17,64.32,66.78,25.89,0.169,26.25,0.175,5.707,0.02,8.21,0.032,77.98,74.33,64.43,67.09,26.77,0.189,26.99,0.188,5.74,0.022,8.22,0.033,71.5,70.04,64.08,66.44,24.06,0.147,24.62,0.16,5.67,0.018,8.14,0.032
6/8/2023 23:59,791,12.63,0.06,1.75,77.39,6/8/2023 17:38,54.35,6/8/2023 5:30,66.17,94.9,6/8/2023 3:02,38.48,6/8/2023 16:35,67.79,15.65,6/8/2023 13:37,0,6/8/2023 2:32,4.226,110.9,ESE,625.9502,29.98164,0.193,0.235,15.87,,69.48,66.3,54.04,,71.78,67.04,54.28,,67.27,65.57,53.82,73.91,71.1,64.36,66.53,26.04,0.168,26.3,0.176,5.679,0.02,8.25,0.033,78.32,73.56,64.54,67.03,26.26,0.182,26.6,0.183,5.74,0.021,8.34,0.033,69.99,68.7,64.16,66.06,25.79,0.155,26.11,0.169,5.62,0.018,8.19,0.032
6/9/2023 23:59,792,12.65,0,1.75,79.26,6/9/2023 14:34,54.94,6/9/2023 4:29,68.98,98.2,6/9/2023 5:05,33.13,6/9/2023 14:30,66.15,16.02,6/9/2023 23:49,0,6/9/2023 0:02,3.84,142.8,SSE,535.9158,29.92663,0.175,0.218,17.1,,69.38,66.48,54.38,,71.36,67.11,54.67,,67.41,65.77,54.15,73.97,71.13,64.38,66.49,25.51,0.16,25.83,0.173,5.656,0.02,8.33,0.033,77.91,73.39,64.51,66.88,25.8,0.172,26.13,0.179,5.73,0.021,8.34,0.034,70.32,68.95,64.25,66.12,25.31,0.15,25.55,0.166,5.62,0.018,8.26,0.033
6/10/2023 23:59,793,12.66,0.04,1.79,74.97,6/10/2023 16:03,53.33,6/10/2023 23:58,65.63,100,6/10/2023 2:24,53.75,6/10/2023 16:07,78.25,19.23,6/10/2023 16:58,0,6/10/2023 0:28,5.4,67.49,NE,538.4366,29.70507,0.164,0.201,14.19,,69.42,66.58,54.69,,71.04,67.14,54.93,,67.96,66.06,54.41,74.6,71.69,64.58,66.72,25.12,0.154,25.41,0.17,5.647,0.02,8.26,0.033,77.92,73.51,64.71,66.97,25.31,0.164,25.64,0.176,5.72,0.022,8.33,0.034,71.43,69.78,64.41,66.46,24.94,0.145,25.15,0.165,5.61,0.018,8.19,0.033
6/11/2023 23:59,794,12.63,0,1.79,70.85,6/11/2023 16:19,47.49,6/11/2023 4:00,58.59,97.9,6/11/2023 5:30,27.29,6/11/2023 16:11,62.68,22.95,6/11/2023 14:08,0,6/11/2023 0:04,5.197,85.3,NNE,757.142,30.79363,0.208,0.264,10.42,,67.39,65.51,55,,69.57,66.69,55.18,,65.27,64.67,54.79,72.65,70.24,64.62,66.51,24.69,0.141,24.94,0.163,5.647,0.02,8.2,0.033,76.77,72.59,64.85,67.08,24.98,0.152,25.17,0.171,5.69,0.022,8.21,0.034,68.23,67.55,64.37,65.93,24.46,0.13,24.8,0.156,5.61,0.018,8.14,0.032
6/12/2023 23:59,795,12.62,0,1.79,78.43,6/12/2023 13:09,48.17,6/12/2023 0:49,65.68,88.7,6/12/2023 1:49,22.91,6/12/2023 14:55,50.13,20.87,6/12/2023 13:08,0,6/11/2023 23:59,5.878,285.8,NNW,733.5991,30.79527,0.257,0.344,14.21,,66.74,64.8,55.22,,68.98,65.59,55.4,,64.49,63.97,55.05,72.62,69.88,64.37,66.09,24.05,0.134,24.47,0.158,5.65,0.02,8.16,0.032,77.16,72.54,64.59,66.62,24.55,0.143,24.84,0.165,5.69,0.021,8.21,0.033,67.97,67.15,64.12,65.61,23.62,0.124,24.19,0.152,5.62,0.018,8.08,0.031
6/13/2023 23:59,796,12.64,0,1.79,82.8,6/13/2023 14:31,52.27,6/13/2023 2:41,69.29,89.9,6/13/2023 23:26,25.43,6/13/2023 15:42,54.96,18.41,6/13/2023 16:44,0,6/12/2023 23:59,3.724,208.9,NNW,701.0634,30.42673,0.238,0.303,17.54,,67.48,64.96,55.34,,70.03,65.77,55.59,,65.23,64.25,55.16,73.99,70.83,64.4,66.23,23.05,0.127,23.86,0.155,5.606,0.02,8.04,0.032,78.62,73.72,64.56,66.66,23.71,0.133,24.22,0.16,5.69,0.021,8.09,0.033,69.37,68.12,64.26,65.85,22.4,0.119,23.44,0.149,5.56,0.017,8.01,0.031
6/14/2023 23:59,797,12.64,0,1.79,79.93,6/14/2023 14:56,54.63,6/14/2023 3:01,68.58,97.4,6/14/2023 3:30,37.03,6/14/2023 15:27,67.33,8.79,6/14/2023 13:30,0,6/13/2023 23:59,1.53,105.9,NNE,496.9075,30.11206,0.154,0.177,17.28,,67.99,65.45,55.48,,69.64,65.95,55.68,,66.14,64.82,55.29,71.45,69.25,64.72,66.43,29.58,0.242,31.18,0.233,7.451,0.029,11.29,0.05,76.15,73.28,65.05,67.24,31.12,0.263,33.81,0.253,7.91,0.032,12.28,0.056,67.31,66.67,64.46,65.77,22.41,0.122,23.43,0.154,5.56,0.018,8,0.031
6/15/2023 23:59,798,12.64,0,1.79,73.02,6/15/2023 16:09,50.1,6/15/2023 23:27,62.72,96.6,6/15/2023 5:48,43.49,6/15/2023 17:28,68.1,14.98,6/15/2023 10:12,0,6/14/2023 23:59,3.948,66.23,ENE,660.3783,30.32915,0.186,0.223,11.56,,68.16,65.51,55.62,,70.17,66.04,55.75,,66.25,64.91,55.48,71.5,69.19,64.44,65.94,28.54,0.233,29.51,0.227,7.462,0.029,10.79,0.048,75.04,71.12,64.62,66.3,29.16,0.244,30.18,0.236,7.66,0.032,11.1,0.05,68.24,67.21,64.27,65.58,27.85,0.221,28.83,0.222,7.3,0.027,10.5,0.046
6/16/2023 23:59,799,12.61,0,1.79,75.05,6/16/2023 16:03,44.11,6/16/2023 4:15,61.17,93.8,6/16/2023 4:17,33.41,6/16/2023 15:47,62.33,14.38,6/16/2023 14:37,0,6/15/2023 23:59,3.552,112,ESE,667.5677,30.64778,0.192,0.233,12.52,,67.75,65.42,55.77,,70.14,66.18,55.93,,65.3,64.64,55.6,70.78,68.54,64.26,65.64,27.32,0.21,28.36,0.212,7.184,0.028,10.3,0.045,75.48,71.3,64.48,66.17,27.88,0.223,28.86,0.224,7.34,0.03,10.52,0.047,66.11,65.72,64.01,65.12,26.87,0.195,27.89,0.203,7,0.025,10.07,0.043
6/17/2023 23:59,800,12.65,0.14,1.93,76.09,6/17/2023 11:47,56.71,6/17/2023 0:14,66.84,99.2,6/17/2023 23:33,50.76,6/17/2023 11:48,74.79,21.39,6/17/2023 13:11,0,6/16/2023 23:59,3.607,143,SE,267.7896,29.92266,0.098,0.126,16.4,,67.89,65.69,55.95,,69.82,66.21,56.09,,66.88,65.17,55.66,71.19,69.1,64.3,65.84,26.71,0.196,27.73,0.206,6.922,0.027,9.91,0.043,73.36,70.95,64.43,66.09,26.9,0.207,27.92,0.215,7.05,0.029,10.08,0.044,69.57,68.09,64.14,65.65,26.45,0.19,27.54,0.201,6.75,0.024,9.74,0.042
6/18/2023 23:59,801,12.65,0.17,2.1,78.49,6/18/2023 15:29,60.89,6/18/2023 4:03,68.65,100,6/18/2023 1:46,41.37,6/18/2023 14:18,80.9,16.25,6/18/2023 1:02,0,6/18/2023 2:47,3.956,120.3,ESE,546.3583,29.81067,0.166,0.194,19.69,,67.83,65.28,56.08,,70.8,66.39,56.23,,65.84,64.63,55.91,71.68,68.96,64.24,65.62,28.05,0.216,28.64,0.22,6.774,0.026,9.77,0.042,75.43,71.41,64.38,65.97,28.7,0.234,29.16,0.23,6.84,0.028,9.83,0.042,68.98,67.35,64.09,65.3,26.83,0.192,27.74,0.204,6.73,0.024,9.74,0.042
6/19/2023 23:59,802,12.66,0,2.1,87,6/19/2023 15:58,60,6/19/2023 2:19,73.77,100,6/19/2023 0:23,40.58,6/19/2023 14:29,74.28,20.57,6/19/2023 15:27,0,6/18/2023 23:59,7.767,119.2,ESE,652.7891,29.60882,0.241,0.311,23,,69.9,66.45,56.18,,73.26,67.95,56.32,,67.42,65.75,56.02,73.59,70.58,64.53,66.18,26.81,0.207,27.61,0.218,6.745,0.026,9.7,0.041,77.73,73.37,64.86,66.79,27.61,0.216,28.27,0.227,6.8,0.027,9.76,0.043,70.27,68.6,64.3,65.88,25.88,0.201,26.86,0.214,6.64,0.023,9.56,0.04
6/20/2023 23:59,803,12.68,0,2.1,88.7,6/20/2023 14:40,67.36,6/20/2023 23:28,78.37,81.8,6/20/2023 1:34,32.95,6/20/2023 16:04,57.45,24.07,6/20/2023 10:59,2.459,6/20/2023 20:42,10.11,147.6,SSE,715.3218,29.74229,0.305,0.416,26.68,,72.42,68.24,56.28,,75.22,69.58,56.49,,70.19,67.58,56.11,76.48,73.02,65.3,67.32,25.04,0.19,26.1,0.205,6.594,0.025,9.42,0.04,80.4,75.66,65.79,68.08,26.25,0.204,26.9,0.216,6.69,0.027,9.57,0.041,73.15,71.07,64.79,66.74,23.82,0.177,25.16,0.198,6.51,0.023,9.24,0.039
6/21/2023 23:59,804,12.68,0,2.1,87.1,6/21/2023 15:03,62.94,6/21/2023 4:38,75.37,88.4,6/21/2023 23:25,35.33,6/21/2023 15:30,57.48,16.25,6/21/2023 9:38,0,6/21/2023 20:01,6.041,140.9,SE,676.3159,29.96099,0.256,0.331,24.47,,73.14,69.27,56.52,,75.68,70.23,56.79,,70.66,68.47,56.33,77.13,73.93,66.24,68.44,23.05,0.161,24.58,0.186,6.417,0.024,9.05,0.039,80.6,75.97,66.64,68.91,24,0.179,28.15,0.2,6.54,0.026,9.25,0.04,73.7,71.91,65.79,68.08,22.12,0.152,23.76,0.177,6.32,0.022,8.85,0.038
6/22/2023 23:59,805,12.67,0,2.1,87.3,6/22/2023 14:12,60.4,6/22/2023 5:10,75.46,97,6/22/2023 5:19,36.11,6/22/2023 13:58,65.4,16.17,6/22/2023 9:39,0,6/21/2023 23:59,4.55,200.5,SSW,677.4019,29.71778,0.236,0.292,23.2,,73.96,69.96,56.81,,76.49,70.9,57.06,,71.62,69.22,56.63,74.86,72.49,66.84,68.84,29.48,0.266,31.12,0.304,7.405,0.03,11.15,0.053,78.75,75.67,67.02,69.38,30.81,0.277,34.35,0.328,7.65,0.034,11.86,0.057,71.94,70.67,66.56,68.42,22.38,0.154,28.15,0.195,6.34,0.024,8.85,0.038
6/23/2023 23:59,806,12.66,0.01,2.11,84.1,6/23/2023 14:45,63.34,6/23/2023 23:41,70.49,97.9,6/23/2023 23:45,44.58,6/23/2023 15:11,81.7,32.34,6/23/2023 16:16,0,6/22/2023 23:59,1.902,141.5,WSW,461.6009,29.57493,0.152,0.174,23.72,,74.35,70.58,57.16,,76.14,71.08,57.44,,72.64,69.85,56.83,74.71,72.32,66.87,68.65,27.58,0.235,28.42,0.268,7.196,0.03,10.35,0.05,76.66,73.38,66.94,68.87,28.33,0.252,29.23,0.286,7.42,0.032,10.72,0.051,72.99,71.26,66.77,68.41,26.78,0.22,27.69,0.254,7.02,0.028,10,0.047
6/24/2023 23:59,807,12.64,0.2,2.31,80.4,6/24/2023 15:09,61.41,6/24/2023 23:57,70.21,100,6/24/2023 4:41,53.14,6/24/2023 18:14,79.54,25.71,6/24/2023 10:39,0,6/23/2023 23:59,6.19,138.7,SSE,496.2898,29.61419,0.169,0.216,20.91,,72.69,69.92,57.51,,74.73,70.91,57.77,,70.95,69.15,57.36,73.3,71.15,66.78,68.33,26.25,0.21,27.24,0.24,6.88,0.028,9.8,0.045,75.04,72.48,66.94,68.74,26.79,0.22,27.74,0.254,7.05,0.03,10.02,0.048,71.6,70.12,66.6,67.99,25.63,0.203,26.54,0.231,6.72,0.025,9.51,0.044
6/25/2023 23:59,808,12.67,0.47,2.78,73.45,6/25/2023 14:41,60.57,6/25/2023 0:28,65.32,100,6/25/2023 0:26,67.39,6/25/2023 14:55,90.1,21.54,6/25/2023 16:49,0,6/25/2023 0:02,6.737,229.6,NNW,396.0647,29.60072,0.107,0.127,17.01,,71.17,69.07,57.83,,73.6,70.01,58.03,,69.9,68.38,57.57,71.67,69.97,66.52,67.86,29.52,0.249,31.3,0.287,6.73,0.027,9.85,0.045,73.88,71.78,66.73,68.22,31.24,0.279,34.13,0.328,6.95,0.029,10.49,0.049,70.69,69.21,66.25,67.43,25.95,0.203,27.61,0.237,6.61,0.025,9.44,0.044
6/26/2023 23:59,809,12.68,0,2.78,80.1,6/26/2023 17:21,57.96,6/26/2023 5:28,69.07,96,6/26/2023 5:41,37.3,6/26/2023 15:19,70.36,20.64,6/26/2023 9:51,0,6/25/2023 23:59,6.593,262.1,NNW,670.7755,29.98693,0.217,0.273,19.03,,69.84,67.77,57.99,,72.36,68.61,58.19,,67.73,67,57.84,70.15,68.37,65.96,66.95,29.07,0.249,30.05,0.256,7.052,0.029,10.3,0.048,71.89,69.36,66.31,67.52,30.17,0.263,31.65,0.282,7.14,0.03,10.48,0.049,68.39,67.28,65.63,66.55,27.79,0.233,28.66,0.239,6.92,0.027,10.02,0.046
6/27/2023 23:59,810,12.67,0,2.78,81.8,6/27/2023 13:52,54.77,6/27/2023 4:00,70.37,100,6/27/2023 2:34,36.16,6/27/2023 16:57,69.5,16.17,6/27/2023 14:59,0,6/26/2023 23:59,3.556,177.8,S,630.4962,29.92043,0.211,0.257,18.29,,71.19,68.18,58.12,,74.5,69.51,58.33,,68.42,67.35,57.91,70.69,68.54,65.51,66.49,26.95,0.22,27.76,0.225,6.838,0.028,9.74,0.045,73.2,70.11,65.74,66.75,27.8,0.233,28.68,0.239,7.02,0.03,10.03,0.047,68.33,67.21,65.3,66.21,25.89,0.21,26.71,0.215,6.66,0.026,9.45,0.043
6/28/2023 23:59,811,12.65,0.14,2.92,76.83,6/28/2023 17:23,59.9,6/28/2023 23:24,68.21,100,6/28/2023 2:50,63.57,6/28/2023 17:49,86.4,15.28,6/28/2023 10:20,0,6/28/2023 0:17,3.219,200.1,WSW,311.8075,29.50803,0.093,0.11,18.36,,71.81,69.11,58.24,,74.16,69.72,58.39,,70.58,68.59,58.09,71.09,69.07,65.49,66.64,26.5,0.214,27.5,0.215,6.576,0.027,9.3,0.042,72.3,70.02,65.58,66.82,26.98,0.219,28.22,0.222,6.74,0.029,9.46,0.044,70.21,68.51,65.39,66.5,25.84,0.206,26.72,0.208,6.42,0.024,9.14,0.041
6/29/2023 23:59,812,12.66,0,2.92,84.8,6/29/2023 15:27,56.72,6/29/2023 3:32,70.77,100,6/28/2023 23:59,38.17,6/29/2023 14:02,73.17,20.12,6/29/2023 14:01,0,6/28/2023 23:59,4.706,236.5,W,680.7157,29.61246,0.224,0.278,20.76,,70.8,68.26,58.34,,73.89,69.24,58.56,,68.22,67.41,58.16,70.94,68.65,65.37,66.42,25.44,0.201,26.14,0.195,6.36,0.026,8.95,0.04,73.38,70.18,65.53,66.68,26.27,0.212,27.08,0.209,6.47,0.027,9.22,0.042,68.76,67.43,65.22,66.14,24.29,0.189,24.9,0.183,6.23,0.023,8.71,0.038
6/30/2023 23:59,813,12.65,0,2.92,81.5,6/30/2023 13:59,55.53,6/30/2023 4:58,70.1,100,6/30/2023 2:40,45.57,6/30/2023 14:04,73.92,13.71,6/30/2023 13:40,0,6/30/2023 0:02,2.062,250.7,WNW,562.3163,29.70619,0.176,0.205,18.52,,71.67,68.86,58.46,,73.66,69.51,58.69,,69.4,68.15,58.2,71.49,69.16,65.37,66.53,24.67,0.189,26.59,0.191,6.196,0.024,8.68,0.038,73.44,70.08,65.48,66.69,27.83,0.238,33.21,0.247,6.31,0.027,9.29,0.041,69.34,67.89,65.26,66.29,23.09,0.172,23.58,0.164,6.12,0.022,8.46,0.036
7/1/2023 23:59,814,12.66,0,2.92,83.9,7/1/2023 15:23,57.97,7/1/2023 2:34,71.16,100,7/1/2023 3:15,35.07,7/1/2023 13:50,70.97,12.52,7/1/2023 14:11,0,6/30/2023 23:59,1.878,212,N,625.8574,29.72772,0.196,0.229,20.93,,72.07,69.1,58.55,,74.54,69.9,58.77,,69.77,68.34,58.28,71.66,69.27,65.45,66.62,27.16,0.236,28.84,0.201,6.21,0.025,9.06,0.041,73.95,70.7,65.57,66.81,27.9,0.241,31.13,0.224,6.29,0.027,9.34,0.043,69.27,67.93,65.34,66.38,25.96,0.224,26.94,0.183,6.11,0.023,8.69,0.04
7/2/2023 23:59,815,12.65,0.11,3.03,85.2,7/2/2023 13:53,55.19,7/2/2023 3:38,69.77,100,7/2/2023 0:55,40.04,7/2/2023 12:10,78.04,28.39,7/2/2023 15:02,0,7/1/2023 23:59,2.9,182.2,S,524.1556,29.55628,0.173,0.207,20.2,,72.37,69.49,58.72,,74.11,70.1,58.94,,70.15,68.49,58.2,71.28,69.21,65.54,66.74,25.23,0.206,26.23,0.169,6.078,0.024,8.53,0.039,72.99,70.61,65.64,66.97,25.98,0.224,26.95,0.183,6.18,0.026,8.77,0.04,69.3,68.06,65.44,66.53,24.37,0.199,24.95,0.158,5.99,0.022,8.32,0.037
7/3/2023 23:59,816,12.66,0.01,3.04,84.8,7/3/2023 17:33,64.84,7/3/2023 3:53,74.72,98.2,7/3/2023 2:19,34.43,7/3/2023 17:51,69.79,18.41,7/3/2023 12:25,0,7/3/2023 1:40,4.752,224.8,NW,705.9149,29.25544,0.233,0.281,24.82,,72.89,69.73,58.85,,75.7,70.78,59.06,,70.66,69.01,58.66,72.33,69.68,65.53,66.71,24.56,0.2,25.2,0.155,5.965,0.024,8.22,0.036,74.88,71.4,65.65,67.03,25.25,0.205,26.48,0.167,6.04,0.026,8.35,0.038,70.29,68.55,65.41,66.54,23.43,0.188,23.67,0.142,5.83,0.021,8.02,0.034
7/4/2023 23:59,817,12.65,0.16,3.2,71.03,7/4/2023 16:47,58.37,7/4/2023 22:16,65.55,100,7/4/2023 21:20,70.01,7/4/2023 17:37,87.7,15.13,7/4/2023 17:35,0,7/3/2023 23:59,2.144,202.3,NNW,221.1739,29.33664,0.059,0.065,14.7,,72.2,70.04,59.09,,75.3,70.97,59.25,,70.86,69.09,58.86,71.38,69.5,65.78,67.07,23.88,0.183,24.9,0.144,5.875,0.023,8.01,0.035,73.86,71.24,65.92,67.33,24.67,0.192,26.09,0.151,5.95,0.025,8.1,0.036,70.45,68.69,65.63,66.75,23.09,0.174,23.56,0.136,5.82,0.021,7.96,0.034
7/5/2023 23:59,818,12.63,0,3.2,67.52,7/5/2023 15:06,47.74,7/5/2023 23:05,60.35,99.6,7/5/2023 22:43,49.03,7/5/2023 16:24,72.92,16.77,7/5/2023 17:09,0,7/5/2023 3:42,5.446,295.9,NNW,574.2746,30.14319,0.159,0.198,8.76,,69.2,68.03,59.24,,70.99,69.24,59.39,,67.71,67.33,59.12,68.7,67.29,65.46,66.35,23.87,0.176,24.37,0.135,5.802,0.022,7.896,0.033,70.81,69.06,65.74,66.85,24.62,0.189,25.54,0.148,5.88,0.025,7.99,0.035,67.7,66.56,65.11,65.76,23.03,0.163,23.23,0.123,5.71,0.019,7.8,0.031
7/6/2023 23:59,819,12.65,0,3.2,73.35,7/6/2023 16:26,43.22,7/6/2023 4:44,59.71,100,7/6/2023 0:49,35.39,7/6/2023 15:26,69.01,15.65,7/6/2023 14:30,0,7/5/2023 23:59,2.458,230.8,WSW,702.1351,30.27903,0.197,0.233,11.67,,67.76,66.67,59.33,,70.64,67.79,59.56,,65.14,65.73,59.16,66.53,65.09,64.64,65.07,22.43,0.154,22.31,0.114,5.661,0.021,7.651,0.031,69.04,66.56,65.14,65.87,23.05,0.163,23.25,0.124,5.77,0.023,7.82,0.033,64.25,63.79,64.15,64.49,21.74,0.15,21.19,0.106,5.48,0.019,7.51,0.03
7/7/2023 23:59,820,12.64,0.28,3.48,73.45,7/7/2023 16:28,47.41,7/7/2023 4:55,61.27,100,7/7/2023 19:13,45.61,7/7/2023 15:52,76.95,19.82,7/7/2023 18:01,0,7/6/2023 23:59,5.439,209.7,SSW,493.1952,29.80947,0.154,0.195,11.72,,67.91,66.6,59.36,,70.28,67.34,59.59,,66.36,65.83,58.96,66.99,65.34,64.01,64.49,21.32,0.141,21.26,0.102,5.497,0.02,7.43,0.029,68.68,66.37,64.24,64.77,21.76,0.15,24.68,0.113,5.6,0.022,7.52,0.03,65.31,64.38,63.77,64.21,20.88,0.136,19.98,0.095,5.38,0.018,7.33,0.028
7/8/2023 23:59,821,12.62,0,3.48,73.12,7/8/2023 14:40,51.51,7/8/2023 5:15,61.84,100,7/8/2023 0:01,35.06,7/8/2023 14:57,71.28,18.18,7/8/2023 13:23,0,7/8/2023 4:39,4.805,270.2,NNW,729.9939,30.03333,0.208,0.255,12.31,,67.27,65.88,59.29,,69.88,66.59,59.45,,64.98,65.15,59.11,66.21,64.58,63.6,64.03,21.84,0.139,23.38,0.109,5.378,0.019,7.276,0.028,67.74,65.71,63.84,64.42,22.23,0.142,24.88,0.117,5.49,0.021,7.35,0.029,64.58,63.63,63.35,63.72,21.35,0.136,21.4,0.099,5.22,0.016,7.16,0.027
7/9/2023 23:59,822,12.65,0,3.48,82,7/9/2023 15:50,52.7,7/8/2023 23:59,70.08,97.5,7/8/2023 23:59,43.35,7/9/2023 15:50,66.5,25.49,7/9/2023 13:05,0,7/8/2023 23:59,9.02,222.4,SW,702.5453,29.36621,0.253,0.335,17.31,,68.47,66.4,59.23,,71.29,67.47,59.45,,66.18,65.7,59.06,67.23,65.03,63.26,63.72,20.76,0.132,20.18,0.091,5.191,0.017,7.114,0.027,70.56,67.29,63.44,63.9,21.36,0.137,21.41,0.099,5.32,0.02,7.23,0.028,64.85,63.72,63.11,63.48,19.93,0.129,18.84,0.085,4.99,0.016,6.98,0.026
7/10/2023 23:59,823,12.69,0,3.48,79.56,7/10/2023 14:30,51.6,7/10/2023 23:42,68.94,88.7,7/10/2023 22:26,46.02,7/10/2023 18:19,64.77,17.81,7/10/2023 0:08,0,7/10/2023 5:57,5.921,177.1,NNW,682.5752,29.24882,0.226,0.276,15.58,,70.72,67.64,59.15,,73.42,68.83,59.31,,68.51,67.05,58.93,70.08,67.53,63.54,64.49,21.96,0.147,23.03,0.124,5.822,0.021,8.37,0.036,72.01,68.79,63.98,65.16,27.78,0.213,35.84,0.237,8.33,0.034,13.66,0.07,68.52,66.5,63.2,63.85,18.89,0.121,17.47,0.077,4.89,0.015,6.87,0.024
7/11/2023 23:59,824,12.62,0.05,3.53,69.41,7/11/2023 12:39,44.47,7/11/2023 4:44,57.19,100,7/11/2023 22:03,41.28,7/11/2023 13:09,76.57,16.1,7/11/2023 19:21,0,7/11/2023 0:47,2.639,118.5,N,454.6711,29.84479,0.125,0.147,9.7,,69.61,67.9,59.21,,72.77,68.88,59.43,,67.69,67.09,59.01,66.64,65.53,63.9,64.72,26.77,0.191,28.84,0.176,6.791,0.028,9.49,0.047,69.85,68.22,64.13,65.25,27.67,0.209,30.84,0.198,7.35,0.032,10.42,0.053,65.15,64.43,63.59,64.11,26.02,0.181,27.68,0.165,6.46,0.025,8.92,0.043
